model_type,data,route,MAE_test,MSE_test,RMSE_test,MAPE_test,R2_test,5_fold_cv_MAE,MAE_actual_vs_planned,MAPE_actual_vs_planned
RFR,test,45A_60,253.42845073294663,106991.6069674068,327.09571529967616,0.0767054061640656,0.6801556467007983,252.4237739396287,322.41813031161473,0.0928562535501439
RFR,test,45A_64,313.9520037983156,181571.50850193127,426.1120844354584,0.0890842713013073,0.6175005455837066,309.0799368666277,419.9672955974843,0.1119717788743208
RFR,test,46A_67,445.4609204484741,321183.17394195875,566.7302479504325,0.0987572196098918,0.5264320413308357,456.7605225509682,546.1009096877051,0.1121597960233152
RFR,test,46A_74,388.13840178292577,241643.23857628825,491.57221094798297,0.0918218150501053,0.5691912062276718,400.3788890735924,443.9707686755684,0.0997695334838775
RFR,test,46E_94,323.5533928571428,170596.0902642857,413.03279562800543,0.0826904300548122,0.5129815279845604,318.32418594594594,582.6339285714286,0.1407160526711737
RFR,test,47_136,331.5680342781983,251875.00348576088,501.87150096988057,0.0915942864771972,0.5394629636818782,316.64985506263605,748.489289740699,0.1922725491734452
RFR,test,47_139,323.47907456978965,188198.856732998,433.81892159401946,0.0960223413645318,0.7155245494012248,331.4547359884524,394.17335882727855,0.1170488966554878
RFR,test,49_27,289.4215730438021,142761.1645234734,377.8374842752812,0.0901867653640812,0.6664095095442497,291.2301922926734,347.5321044546851,0.103791501081567
RFR,test,49_28,416.4886016329749,310073.53632277803,556.8424699345211,0.1163606852075288,0.4280268828680268,399.1849497410405,606.3073524771221,0.1559369324869392
RFR,test,4_10,370.8684043236746,228616.29089513823,478.1383595729778,0.0857741988546361,0.5754081775941735,376.7103813118519,449.577668059248,0.0993903979257916
RFR,test,4_12,417.3061794064703,278680.84201069846,527.9023034716731,0.0951145147664716,0.5537134373754768,414.4719877535225,470.7645519947678,0.1027259023840305
RFR,test,51D_50,189.1356747252748,60058.07362272388,245.06748789409804,0.0553056643437843,0.079258476352627,206.44356604703896,323.53846153846155,0.0931283601468772
RFR,test,51D_51,348.97910256235826,186247.27729051668,431.5637580827619,0.07202393448968,0.1758607392257263,323.3206696530322,547.6457142857142,0.1095741565571756
